Symbol,Name,Sector,Industry,Country,Currency,Exchange,Website,Current Price,Market Cap,Enterprise Value,PE Ratio,Forward PE,PEG Ratio,Price to Book,Price to Sales,Book Value per Share,Revenue per Share,Revenue Growth (YoY),Earnings Growth (YoY),EBITDA Margins,Gross Margins,Operating Margins,Profit Margins,Dividend Rate,Dividend Yield,Payout Ratio,Five-Year Avg. Dividend Yield,Ex-Dividend Date,Free Cash Flow,Operating Cash Flow,Total Cash,Cash per Share,Total Debt,Net Debt,Debt to Equity,Current Ratio,Quick Ratio,Beta,52-Week High,52-Week Low,Average Volume,Regular Market Volume,Current Price Change (%),1-Year Return,Insider Ownership,Institutional Ownership,Short Ratio,Target High Price,Target Low Price,Target Mean Price,Recommendation Mean,Number of Analyst Opinions,Return on Assets,Return on Equity,Enterprise to EBITDA,Trailing EPS,Forward EPS,Total Revenue
ACHR,Archer Aviation Inc.,Industrials,Aerospace & Defense,United States,USD,NYQ,https://www.archer.com,4.29,1845497856,1396967040,N/A,-5.127592,N/A,3.896458,N/A,1.101,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-295375008,-348200000,501700000,1.18,78500000,N/A,16.784,6.032,5.787,2.295,7.015,2.821,13486406,15389990,N/A,-0.32278478,0.24955,0.33361998,4.84,12.5,4.5,9.0625,1.625,8,-0.51717,-1.07618,-2.896,-1.31,-0.99,N/A
ACIC,American Coastal Insurance Corporation,Financial Services,Insurance - Property & Casualty,United States,USD,NCM,https://www.amcoastal.com,12.85,619434240,560201344,7.1388893,8.566667,N/A,1.73274,2.1302211,7.416,6.188,-0.235,N/A,0.43605,0.56001,-0.1003,0.29251,N/A,N/A,N/A,5.5,1646697600,166026128,290792992,188275008,4.357,159190000,N/A,46.73,0.972,0.311,-0.275,14.38,7.9,263423,346802,N/A,0.58251226,0.50034,0.25158,2.49,16.0,16.0,16.0,2.0,1,0.064109996,0.44618,4.418,1.8,1.5,290784000
ACI,"Albertsons Companies, Inc.",Consumer Defensive,Grocery Stores,United States,USD,NYQ,https://www.albertsonscompanies.com,19.1,11065546752,24971149312,11.169591,8.4233,N/A,3.6632144,0.13881613,5.214,137.961,0.014,-0.457,0.04847,0.28423,0.02273,0.012519999,0.48,0.0251,0.2807,N/A,1730073600,1525575040,2685700096,297200000,0.513,14202800128,N/A,470.245,0.895,0.161,0.331,23.47,17.795,3438636,2252876,N/A,-0.090909064,0.14939,0.73627,3.38,27.25,18.0,24.16071,2.38889,14,0.05053,0.38118,6.463,1.71,2.27,79713697792
ACIO,Aptus Collared Investment Opportunity ETF,N/A,N/A,N/A,USD,BTS,N/A,N/A,N/A,N/A,29.244925,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.19,31.5,166532,143523,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ACIU,AC Immune SA,Healthcare,Biotechnology,Switzerland,USD,NGM,https://www.acimmune.com,3.55,351248000,157689376,N/A,-117.04582,N/A,2.7223926,8.57267,1.304,0.425,N/A,N/A,-0.87272,-0.49925998,0.28523,-0.97291,N/A,N/A,N/A,N/A,N/A,49502248,43717000,157895008,1.581,3083000,N/A,2.369,1.858,1.823,1.277,5.14,2.25,92693,755477,N/A,0.012944937,0.21835,0.29027,12.24,13.816,6.785,8.82025,1.25,4,-0.12041,-0.31164,-4.41,-0.45,-0.25,40973000
ACIW,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,United States,USD,NMS,https://www.aciworldwide.com,55.0,5768894976,6803211264,26.066353,21.568628,N/A,4.3378816,3.5658603,12.679,15.203,0.244,1.207,0.26048002,0.52196,0.28375,0.14042,N/A,N/A,N/A,N/A,N/A,283791616,318008992,177860000,1.696,1034934016,N/A,77.836,1.557,0.864,1.194,59.6,24.76,692943,521595,N/A,1.1375825,0.00887,0.98218,3.78,68.0,60.0,64.2,2.0,5,0.07356,0.17883,16.144,2.11,2.03,1617812992
ACLS,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,United States,USD,NMS,https://www.axcelis.com,78.85,2563106048,2086557184,11.664201,15.226916,N/A,2.62702,2.3826532,30.015,32.975,-0.122,-0.251,0.22760001,0.44279,0.18285,0.20646,N/A,N/A,N/A,N/A,N/A,164246624,193612992,579406976,17.825,74577000,N/A,7.644,4.448,3.024,1.599,158.61,78.61,613839,539701,N/A,-0.40274203,0.01196,0.97611,7.6,125.0,100.0,115.0,1.85714,4,0.11581001,0.25002,8.522,6.76,5.41,1075736064
ACLX,"Arcellx, Inc.",Healthcare,Biotechnology,United States,USD,NMS,https://www.arcellx.com,95.08,5141422592,4906115584,N/A,-42.35944,N/A,10.628214,32.996334,8.946,2.982,0.74,N/A,-0.41907,0.95264,-1.29143,-0.25942,N/A,N/A,N/A,N/A,N/A,37498500,20811000,574254016,10.62,65332000,N/A,13.526,4.286,4.216,0.265,107.37,46.42,529615,480336,N/A,0.8138019,0.12621,0.96052,8.11,134.0,73.0,111.8125,1.31579,16,-0.06292,-0.10792,-75.133,-0.71,-2.25,155818000
ACM,AECOM,Industrials,Engineering & Construction,United States,USD,NYQ,https://aecom.com,107.2,14371982336,16066568192,41.55039,21.35807,N/A,6.3297114,0.9074717,16.936,116.019,0.133,N/A,0.06736,0.06582,0.060450003,0.01611,0.88,0.0078,0.31,N/A,1727827200,688704128,813899008,1660112000,12.383,3154374912,N/A,126.242,1.132,0.996,1.168,115.74,82.23,760390,1677277,N/A,0.23246717,0.00448,0.89466006,3.01,128.0,93.0,111.66667,1.4,9,0.04756,0.16784,15.061,2.58,4.99,15837388800
ACMR,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,United States,USD,NGM,https://www.acmrcsh.com,18.73,1164251136,1156023552,13.977612,9.72987,N/A,1.3190141,1.5971224,14.2,11.812,0.21,0.18,0.1916,0.4936,0.21661,0.1238,N/A,N/A,N/A,N/A,N/A,-99388128,25502000,374127008,5.974,176214000,N/A,16.483,2.369,1.316,1.537,34.4,13.94,1305404,850165,N/A,0.051470637,0.14895001,0.61111,2.72,38.0,25.0,32.125,1.5,8,0.05086,0.118590005,8.277,1.34,1.95,728968000
ACN,Accenture plc,Technology,Information Technology Services,Ireland,USD,NYQ,https://www.accenture.com,362.07,226241609728,226231762944,32.35657,25.747824,N/A,8.002962,3.4861932,45.242,103.363,0.026,0.236,0.17052001,0.32609,0.14597,0.111940004,5.92,0.016,0.45099998,1.35,1728518400,7641968128,9131027456,5009865216,8.018,4120549120,N/A,14.127,1.099,0.984,1.245,387.51,278.69,2338004,3480959,N/A,0.104444385,0.00067000004,0.72407997,2.49,445.0,307.0,380.01385,2.0,26,0.11627,0.26674998,20.444,11.19,14.07,64896462848
ACNB,ACNB Corporation,Financial Services,Banks - Regional,United States,USD,NCM,https://www.acnb.com,47.5,406059456,644109056,13.808139,12.32166,N/A,1.3237097,3.8163123,35.884,12.525,-0.011,-0.208,N/A,N/A,0.40557998,0.27582002,1.28,0.0269,0.36049998,3.38,1732838400,N/A,42687000,58092000,6.795,295200992,N/A,N/A,N/A,N/A,0.595,50.72,30.24,17335,26762,N/A,0.22202218,0.04237,0.35797,16.98,53.0,37.0,45.0,2.0,2,0.012200001,0.104370005,N/A,3.44,3.85,106401000
ACNT,Ascent Industries Co.,Basic Materials,Steel,United States,USD,NGM,https://www.ascentco.com,9.62,97399616,124447024,N/A,12.025,N/A,0.9041353,0.5343876,10.64,18.018,-0.003,N/A,-0.0547,0.050619997,-0.00391,-0.07249,N/A,N/A,N/A,2.32,1543449600,46741752,7435000,3595000,0.355,32667000,N/A,32.33,3.163,1.256,0.794,11.19,7.2,55721,59263,N/A,0.16464889,0.23431,0.31316,0.29,N/A,N/A,N/A,N/A,N/A,-0.056209996,-0.24615,-12.482,-2.61,0.8,182264000
ACON,"Aclarion, Inc.",Healthcare,Health Information Services,United States,USD,NCM,https://www.aclarion.com,0.1699,1722938,1052656,N/A,-0.23273972,N/A,0.8495,31.937605,0.2,0.015,-0.357,N/A,N/A,-0.51526,-103.50571,N/A,N/A,N/A,N/A,N/A,N/A,-3944406,-4979390,1222687,0.142,777087,N/A,47.321,1.28,0.859,0.396,7.392,0.16,585242,254432,N/A,-0.9604545,0.10047,0.0304,0.77,1.5,1.0,1.25,N/A,2,-1.15333,-7.14178,-0.233,-4.13,-0.54,53947
ACONW,"Aclarion, Inc.",Healthcare,Health Information Services,United States,USD,NCM,https://www.aclarion.com,0.036,N/A,N/A,N/A,N/A,N/A,0.17999999,N/A,0.2,0.015,-0.357,N/A,N/A,-0.51526,-103.50571,N/A,N/A,N/A,N/A,N/A,N/A,-3944406,-4979390,1222687,0.142,777087,N/A,47.321,1.28,0.859,0.396,0.036,0.034,N/A,8000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1.15333,-7.14178,N/A,-6.576,N/A,53947
ACRE,Ares Commercial Real Estate Corporation,Real Estate,REIT - Mortgage,United States,USD,NYQ,https://www.arescre.com,6.99,381249952,1662343936,N/A,24.788113,N/A,0.6753623,9.67075,10.35,0.725,-0.555,N/A,N/A,1.0,-0.01273,-1.6168699,1.0,0.14039999,22.666698,12.36,1735603200,N/A,38564000,68881000,1.264,1343334016,N/A,238.284,90.06,89.143,1.503,11.24,6.25,445484,437712,N/A,-0.288,0.06905,0.46118,3.84,7.0,7.0,7.0,3.375,5,-0.02962,-0.10226,N/A,-1.18,0.34,39423000
ACR,ACRES Commercial Realty Corp.,Real Estate,REIT - Mortgage,United States,USD,NYQ,https://www.acresreit.com,16.14,127073928,1590701312,19.682926,8.192893,N/A,0.2668739,1.6409975,60.478,9.882,0.028,0.091,N/A,0.46220002,0.23039,0.3395,N/A,N/A,N/A,10.87,1577664000,N/A,28013000,70074000,9.784,1533968000,N/A,343.253,63.479,56.607,2.051,16.93,7.31,17504,8817,N/A,1.0825806,0.17018,0.35656,2.37,20.0,18.0,19.0,2.0,2,0.01208,0.05766,N/A,0.82,1.9,77437000
ACP,Abrdn Income Credit Strategies Fund,Financial Services,Asset Management,United Kingdom,USD,NYQ,https://www.aberdeenacp.com/,6.49,338193888,482278208,7.0543475,N/A,N/A,0.96779,7.779401,6.706,0.834,0.322,0.727,N/A,1.0,0.84865,1.0924801,1.2,0.1849,1.3043,15.25,1732147200,25060956,213365072,915383,0.018,105000000,N/A,26.962,0.132,0.101,1.003,7.05,6.05,623982,418370,N/A,0.038400054,N/A,0.27978,0.31,N/A,N/A,N/A,N/A,N/A,0.04284,0.119370006,N/A,0.92,N/A,43473000
ACRS,"Aclaris Therapeutics, Inc.",Healthcare,Diagnostics & Research,United States,USD,NMS,https://www.aclaristx.com,2.18,155719360,30242454,N/A,-3.8111887,N/A,1.1964874,5.750558,1.822,0.381,-0.532,N/A,-2.29706,-2.8403602,-2.22526,-1.3665199,N/A,N/A,N/A,N/A,N/A,-22053376,-17898000,127722000,1.788,2245000,N/A,1.725,7.033,6.806,0.116,2.72,0.77,547917,1157568,N/A,1.557652,0.026589999,0.78329,3.56,3.0,2.0,2.5,3.0,4,-0.19393,-0.25833,-0.486,-0.47,-0.58,27079000
ACRV,"Acrivon Therapeutics, Inc.",Healthcare,Biotechnology,United States,USD,NGM,https://www.acrivon.com,7.92,245299824,83540448,N/A,-2.7364225,N/A,1.4718454,N/A,5.381,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-31308376,-53158000,180536992,5.829,4221000,N/A,1.954,16.161,15.999,N/A,11.9,3.19,88882,37563,N/A,1.0385604,0.22387,0.75978,15.38,30.0,16.0,21.55556,1.5,9,-0.24414,-0.37784,-1.106,-2.72,-2.7,N/A
ACT,"Enact Holdings, Inc.",Financial Services,Insurance - Specialty,United States,USD,NMS,https://enactmi.com,34.14,5243528192,5335904768,7.9580417,7.842579,N/A,1.0469823,4.3835316,32.608,7.58,0.035,0.127,N/A,0.78363,0.78361,0.57068,0.74,0.0216,0.1608,N/A,1731888000,561875264,710188032,674913024,4.394,742705984,N/A,14.747,1.218,1.146,0.569,37.42,26.13,375990,271983,N/A,0.2454611,0.81451,0.19729,3.29,42.0,35.5,38.7,2.4,5,0.09300999,0.14380999,N/A,4.29,4.2,1196188032
ACSI,American Customer Satisfaction ETF,N/A,N/A,N/A,USD,BTS,N/A,N/A,N/A,N/A,28.206585,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61.167,47.304,225,298,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ACTG,Acacia Research Corporation,Industrials,Business Equipment & Supplies,United States,USD,NMS,https://www.acaciaresearch.com,4.37,438638752,119510792,5.8266664,-23.0,N/A,0.799634,2.6459246,5.465,1.659,1.312,N/A,0.4034,0.53863,-0.44067,0.31444,N/A,N/A,N/A,N/A,1446595200,-111746376,65840000,410900000,4.22,72366000,N/A,12.508,16.392,15.102,0.526,5.74,3.58,289226,300485,N/A,0.16844916,0.018099999,0.89454,5.25,7.0,7.0,7.0,1.0,1,0.040370002,0.10132,1.787,0.75,-0.21,165779008
ACTU,"Actuate Therapeutics, Inc. Common stock",Healthcare,Biotechnology,United States,USD,NGM,https://actuatetherapeutics.com,8.55,166995184,269178400,N/A,N/A,N/A,N/A,N/A,-67.577,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-19071316,351709,0.018,6900000,N/A,N/A,0.027,0.018,N/A,10.162,5.51,44531,48542,N/A,-0.005807221,0.18686001,0.52149,0.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1.51,N/A,N/A
ACTV,LeaderShares Activist Leaders ETF,N/A,N/A,N/A,USD,PCX,N/A,N/A,N/A,N/A,17.82632,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.205,29.48,7346,4958,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ACU,Acme United Corporation,Consumer Defensive,Household & Personal Products,United States,USD,ASE,https://www.acmeunited.com,42.51,159049040,189980992,8.401186,25.763636,N/A,1.4898015,0.8349516,28.534,51.931,-0.044,-0.069,0.10353,0.39367,0.060749996,0.10248,0.6,0.014099999,0.118599996,1.75,1728000000,N/A,N/A,5702000,1.53,37328000,N/A,35.11,4.411,1.655,0.662,50.99,32.85,15195,13023,N/A,0.13390243,0.12761,0.79953,3.04,58.0,58.0,58.0,N/A,1,0.0542,0.20312001,9.633,5.06,2.24,190488944
ACV,Virtus Diversified Income & Convertible Fund,Financial Services,Asset Management,United States,USD,NYQ,N/A,21.81,226256928,N/A,12.116667,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.16,0.1233,N/A,13.64,1699574400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24.5,18.96,32017,25407,N/A,0.1602732,0.00041,0.21628,0.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.8,N/A,N/A
ACVA,ACV Auctions Inc.,Consumer Cyclical,Auto & Truck Dealerships,United States,USD,NMS,https://www.acvauto.com,20.02,3356152832,3283431936,N/A,52.22518,N/A,7.3306484,5.6309495,2.731,3.644,0.44,N/A,-0.0942,0.25459,-0.09879,-0.12886,N/A,N/A,N/A,N/A,N/A,2900000,42120000,287752000,1.716,156358000,N/A,34.273,1.514,1.474,1.583,21.305,12.84,1367407,1702769,N/A,0.3074454,0.0127,1.0033699,9.4,28.0,18.0,24.07692,1.85714,13,-0.04977,-0.16636999,-58.481,-0.47,-0.13,596019008
ACVF,American Conservative Values ETF,N/A,N/A,N/A,USD,PCX,N/A,N/A,N/A,N/A,31.241482,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45.96,34.4,7550,4639,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ACWI,iShares MSCI ACWI ETF,N/A,N/A,N/A,USD,NGM,N/A,N/A,N/A,N/A,21.802896,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,121.86,96.61,1916756,1081927,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ACWV,iShares MSCI Global Min Vol Factor ETF,N/A,N/A,N/A,USD,BTS,N/A,N/A,N/A,N/A,18.68601,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,115.59,97.29,126895,72052,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ACXP,"Acurx Pharmaceuticals, Inc.",Healthcare,Biotechnology,United States,USD,NCM,https://www.acurxpharma.com,1.77,28753826,23692576,N/A,-0.8592233,N/A,5.479876,N/A,0.323,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-5961016,-12234498,6360858,0.392,N/A,N/A,N/A,2.087,2.034,-1.722,5.28,1.52,46958,47474,N/A,-0.50810814,0.14802,0.11964,12.59,12.0,10.0,11.25667,2.0,3,-1.3221699,-3.46942,N/A,-1.16,-1.55,N/A
ACWX,iShares MSCI ACWI ex U.S. ETF,N/A,N/A,N/A,USD,NGM,N/A,N/A,N/A,N/A,14.058963,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57.96,48.68,755144,942172,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ADAG,Adagene Inc.,Healthcare,Biotechnology,China,USD,NGM,https://www.adagene.com,2.32,104921768,53502016,N/A,-2.8641975,N/A,1.8153365,128.62064,1.278,0.019,N/A,N/A,N/A,1.0,-45.34833,N/A,N/A,N/A,N/A,N/A,N/A,-16924380,-28401280,95673784,1.729,20790530,N/A,36.74,2.5,2.422,0.577,4.38,1.34,95377,47906,N/A,0.72992706,0.10656,0.24947001,0.33,18.81,4.8,9.1525,N/A,4,-0.19587,-0.45701,-1.481,-0.71,-0.69,815746
ADBE,Adobe Inc.,Technology,Software - Infrastructure,United States,USD,NMS,https://www.adobe.com,529.87,233248768000,231811776512,45.056973,25.766447,N/A,16.21141,11.135188,32.685,46.482,0.106,0.233,0.38831002,0.88657,0.36834,0.25588,N/A,N/A,N/A,0.12,1111622400,6618500096,6732000256,7514999808,17.072,6078000128,N/A,41.788,1.111,0.966,1.299,638.25,433.97,2796609,2784890,N/A,-0.12078118,0.00207,0.87109,2.44,704.55,440.0,612.01917,1.84615,35,0.15969,0.35355,28.499,11.76,20.55,20946999296
ADAP,Adaptimmune Therapeutics plc,Healthcare,Biotechnology,United Kingdom,USD,NMS,https://www.adaptimmune.com,0.5912,151196432,1015023616,N/A,-1.0414501,N/A,1.5681697,1.0688356,0.377,0.595,23.996,N/A,-0.5152,-0.0367,0.53575003,-0.51252,N/A,N/A,N/A,N/A,N/A,-7946125,-44386000,214788992,0.14,47348000,N/A,49.18,3.092,2.907,2.247,2.05,0.42,1118057,14503207,N/A,0.6096033,0.0037599998,0.62019,4.71,4.0,1.0,2.62778,N/A,9,-0.15837,-0.65044,-13.927,-0.36,-0.38,141459008
ADC,Agree Realty Corporation,Real Estate,REIT - Retail,United States,USD,NYQ,https://www.agreerealty.com,75.59,8234018304,10784343040,41.762432,41.970425,N/A,1.5254065,13.711343,49.554,5.985,0.128,0.032,0.77442,0.87944,0.48819,0.31624,3.04,0.0396,1.6475,4.05,1732838400,353131008,438584992,13970000,0.135,2704724992,N/A,51.084,1.085,0.968,0.618,77.47,54.28,981264,732993,N/A,0.3062036,0.01768,1.07051,13.17,89.0,71.0,79.25,1.66667,18,0.02317,0.03616,23.189,1.81,1.82,600526016
ADCT,ADC Therapeutics SA,Healthcare,Biotechnology,Switzerland,USD,NYQ,https://www.adctherapeutics.com,2.65,256227456,452788704,N/A,-1.762472,N/A,N/A,3.6232796,-1.778,0.774,0.274,N/A,-1.93543,-0.8464,-1.92613,-2.99999,N/A,N/A,N/A,N/A,N/A,-96829128,-133616000,274272000,2.837,454396000,N/A,N/A,4.92,4.408,1.602,6.04,0.64,365258,477749,N/A,3.005682,0.21025999,0.60782003,9.62,10.0,6.0,8.4,1.57143,5,-0.2117,N/A,-3.308,-2.39,-1.49,70717000
ADD,"Color Star Technology Co., Ltd.",Communication Services,Entertainment,United States,USD,NCM,https://colorstarinternational.com,0.0718,4413093,6613608,N/A,N/A,N/A,0.20339945,1.5591533,0.353,0.074,N/A,N/A,N/A,0.29573,-3.2027302,N/A,N/A,N/A,N/A,N/A,N/A,-931988,-2780452,20218,N/A,1839658,N/A,9.93,1.156,0.179,2.238,1.85,0.06,3109489,12223720,N/A,-0.6956522,0.04473,0.010290001,0.4,N/A,N/A,N/A,N/A,N/A,-0.58576,-1.24251,-0.29,-0.71,N/A,2830442
ADEA,Adeia Inc.,Technology,Software - Application,United States,USD,NMS,https://adeia.com,11.67,1275122560,1719861760,31.54054,8.549451,N/A,3.3689377,3.7097387,3.464,3.177,-0.151,-0.19,0.54733,1.0,0.35741,0.12014,0.2,0.0173,0.5405,2.34,1732665600,112956000,144440992,89184000,0.816,533924000,N/A,141.169,3.423,3.283,1.13,14.24,9.05,415713,373943,N/A,0.18117404,0.010779999,0.98289,10.73,16.0,15.0,15.33333,1.66667,3,0.06026,0.114379995,9.142,0.37,1.36,343723008
ADFI,Anfield Dynamic Fixed Income ETF,N/A,N/A,N/A,USD,BTS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.3,8.13,14107,11837,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ADGM,"Adagio Medical Holdings, Inc.",Healthcare,Medical Devices,United States,USD,NCM,https://adagiomedical.com,3.71,49667996,138777424,N/A,N/A,N/A,N/A,124.48119,-183.928,0.518,1.099,N/A,N/A,N/A,-26.216541,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-27174000,2045000,2.621,52206000,N/A,N/A,0.103,0.034,-0.096,9.34,2.33,22144,2554148,N/A,-0.7123623,0.19663,0.80114996,0.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4.78,-2.76,N/A,399000
ADI,"Analog Devices, Inc.",Technology,Semiconductors,United States,USD,NMS,https://www.analog.com,212.24,105375678464,110948392960,64.12085,28.284035,N/A,2.9944835,10.862984,70.877,19.544,-0.248,-0.546,0.44959998,0.57852,0.2178,0.17068,3.68,0.0173,1.0723001,1.78,1725321600,2862019584,3989006080,2545699072,5.127,8118322176,N/A,23.07,1.687,1.138,1.078,244.14,179.44,2839812,3213259,N/A,0.1594646,0.00246,0.91574997,3.15,295.0,212.1,255.38258,1.96774,27,0.0286,0.04658,25.439,3.31,7.54,9700435968
ADIL,"Adial Pharmaceuticals, Inc.",Healthcare,Biotechnology,United States,USD,NCM,https://www.adialpharma.com,1.14,7302589,3057702,N/A,-0.85393256,N/A,1.1445783,N/A,0.996,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-2989877,-6387939,3288048,0.513,N/A,N/A,N/A,5.691,4.894,1.296,4.17,0.77,118426,1866243,N/A,-0.5285714,0.01799,0.03743,0.65,8.0,7.0,7.5,N/A,2,-1.04181,-3.20963,-0.42,-3.99,-1.33,N/A
ADIV,SmartETFs Asia Pacific Dividend Builder ETF,N/A,N/A,N/A,USD,PCX,N/A,N/A,N/A,N/A,12.074668,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.6,13.18,2500,2176,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ADM,Archer-Daniels-Midland Company,Consumer Defensive,Farm Products,United States,USD,NYQ,https://www.adm.com,52.51,25107236864,36532236288,10.336614,10.40014,N/A,1.1332686,0.28284106,46.335,171.202,-0.117,-0.424,0.04493,0.07441,0.0222,0.0293,2.0,0.038599998,0.37849998,2.6,1732147200,2144875008,4728999936,764000000,1.598,11875999744,N/A,52.874,1.443,0.375,0.722,77.35,48.92,2723285,1656413,N/A,-0.29002166,0.0058600004,0.8058,3.05,66.0,51.0,59.193,3.09091,10,0.03415,0.1075,9.161,5.08,5.07,88768004096
ADMA,"ADMA Biologics, Inc.",Healthcare,Biotechnology,United States,USD,NGM,https://www.admabiologics.com,20.2,4775078400,5099975680,74.81481,27.766323,N/A,20.591234,12.473788,0.981,1.661,0.781,14.0,0.32887,0.49478,0.33076,0.17798,N/A,N/A,N/A,N/A,N/A,45999108,86053000,86707000,0.367,111384000,N/A,48.033,7.088,3.048,0.645,23.64,3.6,5217917,3214838,N/A,4.4080606,0.02546,0.91256,3.53,26.0,17.23,23.446,1.2,5,0.19891001,0.35548002,40.51,0.27,0.72,382808992
ADME,Aptus Drawdown Managed Equity ETF,N/A,N/A,N/A,USD,BTS,N/A,N/A,N/A,N/A,29.645805,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47.96,36.67,29729,9271,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ADN,"Advent Technologies Holdings, Inc.",Utilities,Utilities - Renewable,United States,USD,NCM,https://www.advent.energy,7.27,19167428,20171730,N/A,-363.5,N/A,N/A,2.7280712,-1.092,2.998,-0.276,N/A,N/A,-1.2875,-10.72422,N/A,N/A,N/A,N/A,N/A,N/A,1569750,-18026000,682000,0.259,869000,N/A,N/A,0.438,0.199,0.089,15.93,1.71,1192546,219888,N/A,-0.4946667,0.16644,0.03455,0.69,N/A,N/A,N/A,N/A,N/A,-0.74404997,-3.1310902,-0.464,-25.9,-0.02,7026000
